viajero_id,fecha_llegada,tipo_viajero,edad,tamaño_grupo,duracion_estancia,gasto_total,gasto_diario_promedio,gasto_alimentacion,gasto_hospedaje,gasto_actividades,actividades_preferidas,factor_estacional,mes,año,temporada
viajero_003931,2023-02-24,aventura,25,4,14,48332.17,3452.3,14170.38,20909.86,13251.93,"deportes_extremos,senderismo,tours_naturaleza",0.537,2,2023,invierno
viajero_003932,2025-01-01,cultural,63,1,8,16835.67,2104.46,4831.57,5876.47,6127.63,"museos,sitios_historicos,tours_culturales,teatros",0.9,1,2025,invierno
viajero_003933,2022-12-10,gastronomico,44,1,2,8198.53,4099.27,4806.18,3418.24,-25.89,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.365,12,2022,invierno
viajero_003934,2024-12-30,familiar,40,3,4,29299.08,7324.77,9016.12,10533.23,9749.73,"parques_tematicos,museos,playas,restaurantes_familiares",1.54,12,2024,invierno
viajero_003935,2020-04-25,familiar,39,5,5,81102.24,16220.45,21306.31,35267.1,24528.83,"parques_tematicos,museos,playas,restaurantes_familiares",1.2,4,2020,primavera
viajero_003936,2021-06-21,familiar,29,4,7,128861.68,18408.81,46429.46,57681.97,24750.26,"parques_tematicos,museos,playas,restaurantes_familiares",1.537,6,2021,verano
viajero_003937,2022-12-30,mochilero,27,1,14,7705.03,550.36,3011.53,1202.4,3491.1,"hostales,transporte_publico,comida_local",1.365,12,2022,invierno
viajero_003938,2021-11-22,aventura,34,2,13,29064.06,2235.7,9299.78,12205.6,7558.68,"deportes_extremos,senderismo,tours_naturaleza",0.717,11,2021,otoño
viajero_003939,2021-08-16,aventura,21,4,8,59799.9,7474.99,22823.19,23316.9,13659.82,"deportes_extremos,senderismo,tours_naturaleza",1.742,8,2021,verano
viajero_003940,2025-09-30,familiar,42,3,3,33542.22,11180.74,11768.89,11429.36,10343.97,"parques_tematicos,museos,playas,restaurantes_familiares",1.125,9,2025,otoño
viajero_003941,2024-02-03,familiar,26,3,5,37091.44,7418.29,11398.15,13356.05,12337.24,"parques_tematicos,museos,playas,restaurantes_familiares",0.77,2,2024,invierno
viajero_003942,2024-04-30,familiar,27,4,4,32267.72,8066.93,10570.99,12590.0,9106.72,"parques_tematicos,museos,playas,restaurantes_familiares",1.32,4,2024,primavera
viajero_003943,2022-02-01,gastronomico,58,4,3,26754.05,8918.02,14524.2,10976.53,1253.32,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",0.735,2,2022,invierno
viajero_003944,2021-07-26,negocios,42,1,2,5445.88,2722.94,1798.04,3097.7,550.15,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.82,7,2021,verano
viajero_003945,2025-01-06,gastronomico,44,4,2,17923.41,8961.7,9851.98,6588.54,1482.88,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",0.9,1,2025,invierno
viajero_003946,2023-11-18,familiar,38,5,7,77465.73,11066.53,29094.96,24140.49,24230.28,"parques_tematicos,museos,playas,restaurantes_familiares",0.86,11,2023,otoño
viajero_003947,2025-06-16,familiar,25,3,3,42942.61,14314.2,12857.44,15110.57,14974.6,"parques_tematicos,museos,playas,restaurantes_familiares",1.688,6,2025,verano
viajero_003948,2021-12-10,cultural,53,2,5,16871.68,3374.34,5828.14,7388.49,3655.04,"museos,sitios_historicos,tours_culturales,teatros",1.127,12,2021,invierno
viajero_003949,2020-08-03,gastronomico,25,3,3,25553.74,8517.91,12676.48,10920.19,1957.06,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.4,8,2020,verano
viajero_003950,2024-12-18,familiar,42,4,7,77647.19,11092.46,27983.89,24474.76,25188.54,"parques_tematicos,museos,playas,restaurantes_familiares",1.54,12,2024,invierno
viajero_003951,2023-06-16,cultural,55,3,9,81792.71,9088.08,26549.36,30637.01,24606.33,"museos,sitios_historicos,tours_culturales,teatros",1.397,6,2023,verano
viajero_003952,2021-04-23,familiar,40,3,3,38211.97,12737.32,13331.03,15212.08,9668.86,"parques_tematicos,museos,playas,restaurantes_familiares",1.23,4,2021,primavera
viajero_003953,2021-06-27,gastronomico,59,3,4,55407.06,13851.77,30683.25,22413.14,2310.68,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.435,6,2021,verano
viajero_003954,2023-08-09,negocios,47,2,2,10136.57,5068.28,2792.19,4244.67,3099.71,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.752,8,2023,verano
viajero_003955,2021-04-26,negocios,44,3,1,8842.26,8842.26,3468.01,5127.99,246.25,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.127,4,2021,primavera
viajero_003956,2020-06-06,cultural,42,4,8,85572.6,10696.58,23273.16,29598.78,32700.66,"museos,sitios_historicos,tours_culturales,teatros",1.3,6,2020,verano
viajero_003957,2024-01-16,aventura,29,4,10,45400.85,4540.09,12527.6,18688.22,14185.03,"deportes_extremos,senderismo,tours_naturaleza",0.66,1,2024,invierno
viajero_003958,2020-01-08,negocios,45,1,2,7634.09,3817.05,2724.42,4530.91,378.77,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.0,1,2020,invierno
viajero_003959,2022-12-29,cultural,38,3,4,33529.38,8382.35,11033.21,12043.22,10452.96,"museos,sitios_historicos,tours_culturales,teatros",1.155,12,2022,invierno
viajero_003960,2021-09-03,familiar,36,4,7,73559.47,10508.5,20926.4,31109.16,21523.91,"parques_tematicos,museos,playas,restaurantes_familiares",1.025,9,2021,otoño
viajero_003961,2023-04-18,negocios,43,1,1,5082.84,5082.84,1278.52,2618.67,1185.64,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.183,4,2023,primavera
viajero_003962,2025-06-10,familiar,43,4,6,109652.91,18275.49,34435.18,46651.7,28566.03,"parques_tematicos,museos,playas,restaurantes_familiares",1.688,6,2025,verano
viajero_003963,2022-08-06,cultural,36,2,5,34539.48,6907.9,8978.94,11113.27,14447.27,"museos,sitios_historicos,tours_culturales,teatros",1.365,8,2022,verano
viajero_003964,2024-04-23,aventura,39,3,12,49697.26,4141.44,19872.38,20344.28,9480.6,"deportes_extremos,senderismo,tours_naturaleza",1.21,4,2024,primavera
viajero_003965,2020-05-09,negocios,40,1,3,14098.76,4699.59,4453.17,7848.81,1796.78,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.0,5,2020,primavera
viajero_003966,2023-09-28,deportivo,36,4,2,15991.33,7995.66,5291.37,4938.86,5761.1,"actividades_deportivas,gimnasios,competencias",1.183,9,2023,otoño
viajero_003967,2023-03-02,deportivo,33,2,6,15174.73,2529.12,4334.65,5587.45,5252.63,"actividades_deportivas,gimnasios,competencias",0.968,3,2023,primavera
viajero_003968,2024-05-03,gastronomico,39,4,3,49278.85,16426.28,22827.84,16090.56,10360.45,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.32,5,2024,primavera
viajero_003969,2023-04-22,negocios,46,1,1,4907.91,4907.91,1808.35,2559.4,540.15,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.183,4,2023,primavera
viajero_003970,2024-05-02,aventura,25,2,10,50409.56,5040.96,17493.17,18898.85,14017.54,"deportes_extremos,senderismo,tours_naturaleza",1.43,5,2024,primavera
viajero_003971,2024-03-16,cultural,48,3,5,42687.27,8537.45,13418.88,13618.54,15649.85,"museos,sitios_historicos,tours_culturales,teatros",1.1,3,2024,primavera
viajero_003972,2021-12-16,gastronomico,53,3,3,40458.45,13486.15,22177.27,13839.7,4441.48,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.333,12,2021,invierno
viajero_003973,2020-07-12,romantico,38,2,5,51603.76,10320.75,20205.9,17625.95,13771.91,"hoteles_boutique,restaurantes_romanticos,spas",1.4,7,2020,verano
viajero_003974,2024-02-19,aventura,29,1,12,11957.76,996.48,3863.11,4893.76,3200.89,"deportes_extremos,senderismo,tours_naturaleza",0.55,2,2024,invierno
viajero_003975,2022-04-10,familiar,26,3,4,39892.95,9973.24,12141.63,17104.72,10646.6,"parques_tematicos,museos,playas,restaurantes_familiares",1.26,4,2022,primavera
viajero_003976,2023-10-15,mochilero,18,2,18,28204.16,1566.9,9748.34,5440.2,13015.62,"hostales,transporte_publico,comida_local",1.075,10,2023,otoño
viajero_003977,2024-07-16,mochilero,20,2,19,39940.04,2102.11,12935.83,9380.56,17623.65,"hostales,transporte_publico,comida_local",1.65,7,2024,verano
viajero_003978,2024-03-20,aventura,29,1,6,7708.29,1284.72,2420.56,2348.09,2939.65,"deportes_extremos,senderismo,tours_naturaleza",0.88,3,2024,primavera
viajero_003979,2022-03-08,mochilero,24,1,16,11389.07,711.82,3092.4,2193.59,6103.08,"hostales,transporte_publico,comida_local",0.945,3,2022,primavera
viajero_003980,2023-05-18,familiar,27,3,4,44039.93,11009.98,15991.91,19346.54,8701.48,"parques_tematicos,museos,playas,restaurantes_familiares",1.183,5,2023,primavera
viajero_003981,2023-05-02,mochilero,21,1,8,5365.83,670.73,1355.47,1233.41,2776.94,"hostales,transporte_publico,comida_local",1.29,5,2023,primavera
viajero_003982,2023-06-22,familiar,33,3,4,29945.31,7486.33,9891.06,9665.71,10388.54,"parques_tematicos,museos,playas,restaurantes_familiares",1.612,6,2023,verano
viajero_003983,2025-10-16,cultural,56,2,9,42923.18,4769.24,14735.03,19154.88,9033.26,"museos,sitios_historicos,tours_culturales,teatros",1.238,10,2025,otoño
viajero_003984,2020-08-16,aventura,20,3,12,98796.8,8233.07,38355.4,36195.06,24246.34,"deportes_extremos,senderismo,tours_naturaleza",1.7,8,2020,verano
viajero_003985,2020-12-31,familiar,28,4,3,45468.21,15156.07,11725.37,17760.72,15982.12,"parques_tematicos,museos,playas,restaurantes_familiares",1.4,12,2020,invierno
viajero_003986,2022-02-20,romantico,24,2,4,43885.79,10971.45,13151.84,18652.45,12081.5,"hoteles_boutique,restaurantes_romanticos,spas",1.575,2,2022,invierno
viajero_003987,2024-11-05,familiar,35,4,5,32388.54,6477.71,12355.67,10476.84,9556.03,"parques_tematicos,museos,playas,restaurantes_familiares",0.88,11,2024,otoño
viajero_003988,2021-06-22,aventura,27,4,13,93301.32,7177.02,25114.14,29864.17,38323.0,"deportes_extremos,senderismo,tours_naturaleza",1.64,6,2021,verano
viajero_003989,2023-08-30,aventura,24,4,6,50465.07,8410.84,14334.25,17816.32,18314.49,"deportes_extremos,senderismo,tours_naturaleza",1.827,8,2023,verano
viajero_003990,2022-06-30,cultural,36,2,3,19261.38,6420.46,4912.31,6044.51,8304.55,"museos,sitios_historicos,tours_culturales,teatros",1.365,6,2022,verano
viajero_003991,2023-04-23,gastronomico,39,3,2,14599.14,7299.57,7664.26,5531.61,1403.27,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.183,4,2023,primavera
viajero_003992,2023-03-20,gastronomico,43,3,2,11373.57,5686.78,6102.36,4547.82,723.39,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",0.968,3,2023,primavera
viajero_003993,2020-04-21,aventura,29,3,5,16726.56,3345.31,4951.83,7216.62,4558.11,"deportes_extremos,senderismo,tours_naturaleza",1.1,4,2020,primavera
viajero_003994,2020-11-14,negocios,42,1,2,11341.45,5670.72,4012.03,5481.73,1847.68,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.2,11,2020,otoño
viajero_003995,2022-05-18,negocios,36,1,1,4495.66,4495.66,1754.49,2595.67,145.49,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.05,5,2022,primavera
viajero_003996,2023-06-30,familiar,25,5,6,96376.0,16062.67,24096.36,34301.4,37978.25,"parques_tematicos,museos,playas,restaurantes_familiares",1.612,6,2023,verano
viajero_003997,2024-09-26,negocios,42,3,1,10280.3,10280.3,3941.86,4626.81,1711.62,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.32,9,2024,otoño
viajero_003998,2024-12-15,aventura,35,2,13,43248.92,3326.84,16877.64,15917.41,10453.86,"deportes_extremos,senderismo,tours_naturaleza",0.88,12,2024,invierno
viajero_003999,2025-11-11,negocios,30,2,1,11283.08,11283.08,3665.74,4549.7,3067.64,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.35,11,2025,otoño
viajero_004000,2021-08-10,lujo,46,1,7,87663.78,12523.4,21946.85,49234.56,16482.37,"hoteles_lujo,restaurantes_exclusivos,spas_premium",1.537,8,2021,verano
viajero_004001,2024-04-30,cultural,30,2,5,15852.66,3170.53,5219.7,6743.2,3889.76,"museos,sitios_historicos,tours_culturales,teatros",1.32,4,2024,primavera
viajero_004002,2025-08-14,familiar,38,5,3,52193.06,17397.69,17395.3,18900.24,15897.52,"parques_tematicos,museos,playas,restaurantes_familiares",1.912,8,2025,verano
viajero_004003,2022-05-23,familiar,27,3,6,65590.01,10931.67,24102.7,26446.41,15040.9,"parques_tematicos,museos,playas,restaurantes_familiares",1.155,5,2022,primavera
viajero_004004,2025-12-17,negocios,44,1,3,9106.25,3035.42,3060.56,4476.02,1569.68,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.012,12,2025,invierno
viajero_004005,2025-04-01,familiar,39,3,5,45928.65,9185.73,14798.31,15979.71,15150.62,"parques_tematicos,museos,playas,restaurantes_familiares",1.35,4,2025,primavera
viajero_004006,2020-05-05,lujo,43,4,9,272461.28,30273.48,71655.4,143567.01,57238.86,"hoteles_lujo,restaurantes_exclusivos,spas_premium",1.2,5,2020,primavera
viajero_004007,2024-10-30,familiar,42,3,5,23102.24,4620.45,7242.32,9318.17,6541.75,"parques_tematicos,museos,playas,restaurantes_familiares",0.99,10,2024,otoño
viajero_004008,2020-05-24,familiar,44,5,7,65610.39,9372.91,23209.43,26714.94,15686.02,"parques_tematicos,museos,playas,restaurantes_familiares",1.1,5,2020,primavera
viajero_004009,2021-03-07,familiar,26,4,4,31362.32,7840.58,8040.94,11420.47,11900.91,"parques_tematicos,museos,playas,restaurantes_familiares",0.922,3,2021,primavera
viajero_004010,2025-03-17,aventura,38,1,8,6596.83,824.6,1790.77,2451.7,2354.36,"deportes_extremos,senderismo,tours_naturaleza",0.9,3,2025,primavera
viajero_004011,2025-09-14,negocios,54,1,2,10021.35,5010.68,3307.8,4949.15,1764.41,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.35,9,2025,otoño
viajero_004012,2021-06-28,lujo,36,4,9,289017.96,32113.11,94344.45,163751.24,30922.27,"hoteles_lujo,restaurantes_exclusivos,spas_premium",1.435,6,2021,verano
viajero_004013,2022-09-01,familiar,29,4,6,65885.26,10980.88,20183.58,26754.31,18947.37,"parques_tematicos,museos,playas,restaurantes_familiares",1.05,9,2022,otoño
viajero_004014,2020-02-13,romantico,34,2,5,53897.86,10779.57,18753.1,19694.55,15450.22,"hoteles_boutique,restaurantes_romanticos,spas",1.5,2,2020,invierno
viajero_004015,2024-07-29,cultural,65,2,7,43396.74,6199.53,15188.46,19512.31,8695.98,"museos,sitios_historicos,tours_culturales,teatros",1.54,7,2024,verano
viajero_004016,2024-09-27,aventura,33,4,13,99462.22,7650.94,34175.44,31080.81,34205.97,"deportes_extremos,senderismo,tours_naturaleza",1.54,9,2024,otoño
viajero_004017,2023-08-30,romantico,44,2,5,46329.4,9265.88,15490.4,15699.99,15139.01,"hoteles_boutique,restaurantes_romanticos,spas",1.397,8,2023,verano
viajero_004018,2022-02-05,familiar,44,3,5,30047.65,6009.53,10553.02,13495.36,5999.27,"parques_tematicos,museos,playas,restaurantes_familiares",0.735,2,2022,invierno
viajero_004019,2023-02-27,wellness,49,2,6,31061.71,5176.95,8776.66,13790.7,8494.35,"spas,yoga,retiros_wellness",0.752,2,2023,invierno
viajero_004020,2024-12-06,familiar,34,3,5,69120.67,13824.13,24345.17,30172.35,14603.15,"parques_tematicos,museos,playas,restaurantes_familiares",1.54,12,2024,invierno
viajero_004021,2023-05-17,familiar,38,3,7,56982.67,8140.38,21405.86,23761.56,11815.25,"parques_tematicos,museos,playas,restaurantes_familiares",1.183,5,2023,primavera
viajero_004022,2025-08-30,gastronomico,47,1,2,10269.18,5134.59,4545.59,4212.32,1511.28,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",1.575,8,2025,verano
viajero_004023,2020-11-21,familiar,42,5,3,25804.9,8601.63,7113.77,9291.68,9399.45,"parques_tematicos,museos,playas,restaurantes_familiares",0.8,11,2020,otoño
viajero_004024,2024-08-11,wellness,33,2,5,80819.37,16163.87,26997.36,27748.24,26073.77,"spas,yoga,retiros_wellness",1.54,8,2024,verano
viajero_004025,2025-11-24,familiar,36,5,6,77986.93,12997.82,21198.63,34766.87,22021.43,"parques_tematicos,museos,playas,restaurantes_familiares",0.9,11,2025,otoño
viajero_004026,2025-11-02,familiar,40,5,7,66074.33,9439.19,20627.47,20988.76,24458.11,"parques_tematicos,museos,playas,restaurantes_familiares",0.9,11,2025,otoño
viajero_004027,2023-12-25,familiar,33,4,6,99045.21,16507.54,37448.99,42291.43,19304.79,"parques_tematicos,museos,playas,restaurantes_familiares",1.505,12,2023,invierno
viajero_004028,2020-05-25,familiar,34,5,4,41938.86,10484.71,13532.95,17267.78,11138.13,"parques_tematicos,museos,playas,restaurantes_familiares",1.1,5,2020,primavera
viajero_004029,2021-01-30,familiar,33,4,3,16061.92,5353.97,4457.14,6636.34,4968.43,"parques_tematicos,museos,playas,restaurantes_familiares",0.82,1,2021,invierno
viajero_004030,2023-06-25,familiar,32,3,4,52992.39,13248.1,17438.77,16145.62,19408.0,"parques_tematicos,museos,playas,restaurantes_familiares",1.612,6,2023,verano
viajero_004031,2024-01-19,cultural,58,3,4,24782.81,6195.7,7886.98,8311.31,8584.52,"museos,sitios_historicos,tours_culturales,teatros",0.88,1,2024,invierno
viajero_004032,2023-11-09,negocios,40,1,3,18835.43,6278.48,6263.19,10209.48,2362.77,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.29,11,2023,otoño
viajero_004033,2022-09-18,familiar,26,3,6,46393.36,7732.23,18420.8,18909.31,9063.25,"parques_tematicos,museos,playas,restaurantes_familiares",1.05,9,2022,otoño
viajero_004034,2020-08-14,negocios,37,1,1,2995.6,2995.6,920.13,1586.28,489.18,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.7,8,2020,verano
viajero_004035,2020-03-23,deportivo,41,1,4,3806.15,951.54,1315.35,1351.46,1139.34,"actividades_deportivas,gimnasios,competencias",0.9,3,2020,primavera
viajero_004036,2020-10-06,negocios,42,3,1,12233.56,12233.56,4812.97,6203.02,1217.56,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.3,10,2020,otoño
viajero_004037,2023-04-14,aventura,25,1,13,22267.85,1712.91,5892.1,8967.27,7408.48,"deportes_extremos,senderismo,tours_naturaleza",1.183,4,2023,primavera
viajero_004038,2020-09-26,familiar,32,5,4,69055.45,17263.86,26567.12,21328.43,21159.89,"parques_tematicos,museos,playas,restaurantes_familiares",1.0,9,2020,otoño
viajero_004039,2024-01-09,familiar,39,5,3,30402.72,10134.24,7679.42,12883.45,9839.86,"parques_tematicos,museos,playas,restaurantes_familiares",0.88,1,2024,invierno
viajero_004040,2025-02-13,familiar,30,4,4,42070.84,10517.71,12251.98,13903.53,15915.33,"parques_tematicos,museos,playas,restaurantes_familiares",0.787,2,2025,invierno
viajero_004041,2022-11-10,wellness,41,1,6,30228.07,5038.01,10814.25,11358.91,8054.9,"spas,yoga,retiros_wellness",0.945,11,2022,otoño
viajero_004042,2022-08-25,negocios,33,1,1,2922.22,2922.22,879.74,1484.97,557.51,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.735,8,2022,verano
viajero_004043,2022-08-23,cultural,54,3,5,53047.86,10609.57,15773.1,17682.45,19592.31,"museos,sitios_historicos,tours_culturales,teatros",1.365,8,2022,verano
viajero_004044,2025-03-14,familiar,36,4,5,57344.77,11468.95,20702.63,25307.95,11334.19,"parques_tematicos,museos,playas,restaurantes_familiares",1.012,3,2025,primavera
viajero_004045,2021-03-20,wellness,55,4,5,58798.86,11759.77,20638.85,22237.02,15922.98,"spas,yoga,retiros_wellness",0.922,3,2021,primavera
viajero_004046,2020-03-12,cultural,49,3,9,33404.62,3711.62,10126.26,14131.22,9147.14,"museos,sitios_historicos,tours_culturales,teatros",1.0,3,2020,primavera
viajero_004047,2023-06-03,aventura,28,3,8,80488.71,10061.09,24880.33,30528.38,25080.01,"deportes_extremos,senderismo,tours_naturaleza",1.72,6,2023,verano
viajero_004048,2020-02-10,negocios,41,1,3,11451.12,3817.04,4482.81,6354.87,613.43,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.1,2,2020,invierno
viajero_004049,2023-06-21,lujo,46,1,8,127644.22,15955.53,37272.44,67956.76,22415.02,"hoteles_lujo,restaurantes_exclusivos,spas_premium",1.505,6,2023,verano
viajero_004050,2023-10-26,aventura,35,3,9,43955.09,4883.9,11048.64,17564.96,15341.48,"deportes_extremos,senderismo,tours_naturaleza",1.29,10,2023,otoño
viajero_004051,2020-03-14,negocios,55,3,3,31040.16,10346.72,11249.78,12942.67,6847.71,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.2,3,2020,primavera
viajero_004052,2020-08-08,familiar,39,5,7,112156.76,16022.39,36713.8,41839.76,33603.21,"parques_tematicos,museos,playas,restaurantes_familiares",1.7,8,2020,verano
viajero_004053,2023-12-27,familiar,33,3,6,81591.99,13598.66,24350.15,36545.4,20696.44,"parques_tematicos,museos,playas,restaurantes_familiares",1.505,12,2023,invierno
viajero_004054,2020-05-20,familiar,28,4,6,50459.93,8409.99,14025.61,21869.12,14565.2,"parques_tematicos,museos,playas,restaurantes_familiares",1.1,5,2020,primavera
viajero_004055,2021-12-31,familiar,45,5,7,114334.77,16333.54,36828.5,44711.48,32794.79,"parques_tematicos,museos,playas,restaurantes_familiares",1.435,12,2021,invierno
viajero_004056,2021-05-09,familiar,40,5,5,65509.85,13101.97,24135.02,23404.91,17969.92,"parques_tematicos,museos,playas,restaurantes_familiares",1.127,5,2021,primavera
viajero_004057,2022-02-03,cultural,59,3,6,26238.98,4373.16,8709.53,7972.66,9556.79,"museos,sitios_historicos,tours_culturales,teatros",0.735,2,2022,invierno
viajero_004058,2021-02-20,negocios,50,3,2,31971.97,15985.98,8260.83,17611.32,6099.82,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.127,2,2021,invierno
viajero_004059,2023-04-01,cultural,65,3,3,22047.34,7349.11,6865.41,6706.8,8475.12,"museos,sitios_historicos,tours_culturales,teatros",1.29,4,2023,primavera
viajero_004060,2021-02-16,negocios,41,1,3,13548.05,4516.02,3693.16,7418.55,2436.34,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.127,2,2021,invierno
viajero_004061,2022-05-06,negocios,50,1,1,4511.17,4511.17,1453.8,2031.91,1025.45,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.05,5,2022,primavera
viajero_004062,2021-07-23,aventura,30,3,14,89379.34,6384.24,28124.87,30046.15,31208.31,"deportes_extremos,senderismo,tours_naturaleza",1.845,7,2021,verano
viajero_004063,2020-09-25,negocios,53,1,3,15091.24,5030.41,5241.76,8848.65,1000.82,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.2,9,2020,otoño
viajero_004064,2024-04-16,familiar,37,4,3,42896.15,14298.72,13648.17,15038.56,14209.42,"parques_tematicos,museos,playas,restaurantes_familiares",1.32,4,2024,primavera
viajero_004065,2023-12-01,familiar,28,3,4,41313.02,10328.25,13071.97,14280.47,13960.57,"parques_tematicos,museos,playas,restaurantes_familiares",1.505,12,2023,invierno
viajero_004066,2023-12-26,negocios,34,1,1,4802.09,4802.09,1791.71,2301.12,709.26,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.968,12,2023,invierno
viajero_004067,2021-05-26,mochilero,29,2,10,11317.25,1131.73,4096.74,2527.74,4692.77,"hostales,transporte_publico,comida_local",1.23,5,2021,primavera
viajero_004068,2023-12-15,familiar,45,4,5,72365.12,14473.02,19333.3,30849.05,22182.77,"parques_tematicos,museos,playas,restaurantes_familiares",1.505,12,2023,invierno
viajero_004069,2024-01-06,familiar,45,4,3,33203.39,11067.8,9040.17,13168.77,10994.45,"parques_tematicos,museos,playas,restaurantes_familiares",0.88,1,2024,invierno
viajero_004070,2025-07-09,aventura,31,4,12,182511.99,15209.33,46082.87,81304.75,55124.36,"deportes_extremos,senderismo,tours_naturaleza",2.025,7,2025,verano
viajero_004071,2025-08-20,aventura,35,1,10,35459.51,3545.95,10429.93,13946.42,11083.15,"deportes_extremos,senderismo,tours_naturaleza",1.912,8,2025,verano
viajero_004072,2022-03-30,familiar,43,5,3,33877.28,11292.43,12503.73,12376.61,8996.94,"parques_tematicos,museos,playas,restaurantes_familiares",0.945,3,2022,primavera
viajero_004073,2024-12-05,familiar,32,5,7,149599.16,21371.31,40707.86,49954.14,58937.15,"parques_tematicos,museos,playas,restaurantes_familiares",1.54,12,2024,invierno
viajero_004074,2023-10-29,aventura,38,1,10,17491.11,1749.11,4730.28,5254.55,7506.28,"deportes_extremos,senderismo,tours_naturaleza",1.29,10,2023,otoño
viajero_004075,2023-01-02,deportivo,25,3,6,24161.6,4026.93,9395.65,7533.68,7232.27,"actividades_deportivas,gimnasios,competencias",0.86,1,2023,invierno
viajero_004076,2024-12-31,familiar,32,5,5,99141.27,19828.25,27185.15,35926.65,36029.46,"parques_tematicos,museos,playas,restaurantes_familiares",1.54,12,2024,invierno
viajero_004077,2025-04-20,romantico,26,2,2,10992.48,5496.24,3569.06,3641.94,3781.48,"hoteles_boutique,restaurantes_romanticos,spas",1.125,4,2025,primavera
viajero_004078,2025-07-22,negocios,35,1,3,11522.14,3840.71,3236.29,5444.37,2841.47,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",0.9,7,2025,verano
viajero_004079,2023-09-22,familiar,29,4,6,46078.47,7679.75,17356.18,20410.33,8311.97,"parques_tematicos,museos,playas,restaurantes_familiares",1.075,9,2023,otoño
viajero_004080,2021-03-14,gastronomico,48,2,2,7870.85,3935.43,4150.27,3541.76,178.82,"restaurantes_gourmet,tours_gastronomicos,mercados_locales",0.922,3,2021,primavera
viajero_004081,2023-05-23,negocios,40,1,1,4792.66,4792.66,1739.02,1960.28,1093.36,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.075,5,2023,primavera
viajero_004082,2023-01-09,negocios,36,1,3,10244.98,3414.99,2920.88,5777.8,1546.3,"hoteles_ejecutivos,centros_convenciones,restaurantes_formales",1.075,1,2023,invierno
viajero_004083,2025-01-15,familiar,28,4,5,34992.15,6998.43,9433.89,15349.53,10208.72,"parques_tematicos,museos,playas,restaurantes_familiares",0.9,1,2025,invierno
viajero_004084,2024-12-21,familiar,25,3,5,58697.15,11739.43,15752.14,18286.88,24658.13,"parques_tematicos,museos,playas,restaurantes_familiares",1.54,12,2024,invierno
viajero_004085,2024-09-28,romantico,32,2,3,24037.99,8012.66,8052.04,10564.69,5421.26,"hoteles_boutique,restaurantes_romanticos,spas",1.1,9,2024,otoño
viajero_004086,2025-12-13,familiar,29,3,5,48033.99,9606.8,12809.75,16740.64,18483.6,"parques_tematicos,museos,playas,restaurantes_familiares",1.575,12,2025,invierno
viajero_004087,2021-01-14,familiar,31,4,6,64093.92,10682.32,18096.83,28627.52,17369.57,"parques_tematicos,museos,playas,restaurantes_familiares",0.82,1,2021,invierno
viajero_004088,2024-12-10,aventura,39,4,10,50707.22,5070.72,16674.66,18639.13,15393.43,"deportes_extremos,senderismo,tours_naturaleza",0.88,12,2024,invierno
viajero_004089,2021-09-12,familiar,33,5,6,63623.21,10603.87,16686.83,25361.26,21575.12,"parques_tematicos,museos,playas,restaurantes_familiares",1.025,9,2021,otoño
